"name","location","price","currency","rating","room_type","beds","breakfast","free_cancellation","no_prepayment"
"NASEEM","Riyadh","86.04","SAR","3.9","N/A","N/A","false","false","false"
"BATHA","Riyadh","86.04","SAR","4.2","N/A","N/A","false","false","false"
"Nzha","Al Olayya, Al Khobar","90.82","SAR","5.4","N/A","N/A","false","false","false"
"Flower","Dammam","90.82","SAR","5.0","N/A","N/A","false","false","false"
"Yamamah","Al Yamamah, Riyadh","90.82","SAR","5.0","N/A","N/A","false","false","false"
"Khaleej","Dammam","90.82","SAR","5.0","N/A","N/A","false","false","false"
"Ronama Chalets and Apartments","Al Majaridah","90.82","SAR","4.2","N/A","N/A","false","false","false"
"Sunset fog","Dammam","95.6","SAR","5.4","N/A","N/A","false","false","false"
"REEMAL","Riyadh","95.6","SAR","5.6","N/A","N/A","false","false","false"
"Adamah","Dammam","114.72","SAR","5.8","N/A","N/A","false","false","false"
"Rose","Dammam","176.86","SAR","5.6","N/A","N/A","false","false","false"
"Althuqbah","Al Khobar","176.86","SAR","5.0","N/A","N/A","false","false","false"
"The Pacific River","Dammam","176.86","SAR","5.0","N/A","N/A","false","false","false"
"Ruba Al Hijaz Hotel","Mecca","181.64","SAR","5.0","N/A","N/A","false","false","false"
"Masat Al Mohand Al Rouda","Mecca","191.2","SAR","5.0","N/A","N/A","false","false","false"
"Zahrat Al Yassir Hotel","Mecca","239","SAR","5.0","N/A","N/A","false","false","false"
"Hidayah Al Yaser","Mecca","239","SAR","5.5","N/A","N/A","false","false","false"
"Masaya Furnished Apartments","Al Olayya, Al Khobar","241.39","SAR","5.0","N/A","N/A","false","false","false"
"Jazli Hotel Suites","Jeddah","253.34","SAR","7.0","N/A","N/A","false","false","false"
"Helm Jeddah Hotel Apartments","Jeddah","262.9","SAR","5.6","N/A","N/A","false","false","false"
"Danat Apartments","Al Olayya, Al Khobar","286.8","SAR","5.8","N/A","N/A","false","false","false"
"The Blue Bow","Mecca","286.8","SAR","5.6","N/A","N/A","false","false","false"
"Al Qimah Apartments","Dammam","296.36","SAR","5.0","N/A","N/A","false","false","false"
"Amwaj Al Corniche Hotel Suites","Al Khobar","310.7","SAR","6.5","N/A","N/A","false","false","false"
"Wardah Al Khobar Apartment","Al Aqrabeyah, Al Khobar","329.82","SAR","5.6","N/A","N/A","false","false","false"
"Makarem Al Olaya Suites","Al Olayya, Al Khobar","329.82","SAR","5.6","N/A","N/A","false","false","false"
"Al Quba Al Zahabia Furnished Units","Riyadh","334.6","SAR","5.8","N/A","N/A","false","false","false"
"Fadet Talla Residentials","Buraydah","334.6","SAR","5.9","N/A","N/A","false","false","false"
"Khobar Palace Hotel","Al Khobar","334.6","SAR","6.0","N/A","N/A","false","false","false"
"Hana Yanbu Hotel Apartments","Yanbu","358.5","SAR","6.5","N/A","N/A","false","false","false"
"Abeer Al Azizia Hotel","Mecca","363.28","SAR","6.9","N/A","N/A","false","false","false"
"Mouj Elbahr Aparthotel","Yanbu","377.62","SAR","5.9","N/A","N/A","false","false","false"
"Khobar Fantastic Furnished Apartments","Al Khobar","377.62","SAR","6.4","N/A","N/A","false","false","false"
"Zwarah Hotel Suites","Jeddah","382.4","SAR","6.2","N/A","N/A","false","false","false"
"Najmat Sabbabah Furnished Units","Hail","382.4","SAR","7.2","N/A","N/A","false","false","false"
"Fakher Yanbu II","Yanbu","382.4","SAR","5.2","N/A","N/A","false","false","false"
"Dar Alataf Furnished Apartments","Hera Street, Jeddah","387.18","SAR","5.9","N/A","N/A","false","false","false"
"Diafah ApartHotel","Al Khobar","401.52","SAR","5.0","N/A","N/A","false","false","false"
"Assal Hail Hotel Apartments","Hail","401.52","SAR","7.5","N/A","N/A","false","false","false"
"Al Akhawain Furnished Units","Jeddah","406.3","SAR","5.4","N/A","N/A","false","false","false"
"Grand Plaza Hotel Suites","Al Olayya, Al Khobar","425.42","SAR","7.6","N/A","N/A","false","false","false"
"Marasi Al Madinah","Al Olayya, Al Khobar","425.42","SAR","7.0","N/A","N/A","false","false","false"
"Aliah Tolan Palace","Riyadh","425.42","SAR","5.9","N/A","N/A","false","false","false"
"Shouel Inn Furnished Apartments","Mecca","430.2","SAR","5.4","N/A","N/A","false","false","false"
"Mkani Apartment","Al Olayya, Al Khobar","430.2","SAR","4.8","N/A","N/A","false","false","false"
"Dar Lebanon","Jeddah","444.54","SAR","7.1","N/A","N/A","false","false","false"
"Al Arjowan Hotel Units","Abha","444.54","SAR","8.1","N/A","N/A","false","false","false"
"Dorar Almasyah Aparthotel","Riyadh","449.32","SAR","7.9","N/A","N/A","false","false","false"
"La Fontaine Ronas Suites","Abha","451.71","SAR","7.1","N/A","N/A","false","false","false"
"Al Masarah Furnished Units","Yanbu","454.1","SAR","5.0","N/A","N/A","false","false","false"
"Kenanah Jeddah Hotel","Jeddah","458.88","SAR","6.6","N/A","N/A","false","false","false"
"Fully furnished flat for rent","Jazan","458.88","SAR","5.5","N/A","N/A","false","false","false"
"Al Rawhanya Hotel","Mecca","466.05","SAR","7.6","N/A","N/A","false","false","false"
"Al Abraj Hotel","","468.44","SAR","5.7","N/A","N/A","false","false","false"
"Al Bahar Furnished Unites","Yanbu","468.44","SAR","5.0","N/A","N/A","false","false","false"
"AL Faridah Furnished Units","Khamis Mushayt","468.44","SAR","5.0","N/A","N/A","false","false","false"
"Lamssat El saada","Dammam","468.44","SAR","5.6","N/A","N/A","false","false","false"
"Grand Plaza Jeddah","Al Salamah, Jeddah","470.83","SAR","8.3","N/A","N/A","false","false","false"
"Oasis Rise Hotel Apartments","Jeddah","473.22","SAR","6.7","N/A","N/A","false","false","false"
"Fonoun Rahiti Unites","Jeddah","473.22","SAR","5.7","N/A","N/A","false","false","false"
"Iwan Alandalusia Al Ajaweed","Jeddah","473.22","SAR","8.2","N/A","N/A","false","false","false"
"Oroub El Forssan","Buraydah","473.22","SAR","5.0","N/A","N/A","false","false","false"
"Yanbu Inn Residential Suites","Yanbu","473.22","SAR","5.0","N/A","N/A","false","false","false"
"Al Abha","Hera Street, Jeddah","473.22","SAR","7.8","N/A","N/A","false","false","false"
"Golden Prince Al Sulaimania Hotel","Al Sulimania, Riyadh","473.22","SAR","7.6","N/A","N/A","false","false","false"
"Towlan Hotel Suites","Al Olayya, Al Khobar","473.22","SAR","5.0","N/A","N/A","false","false","false"
"RAIHANA ALSHAAB","Dammam","473.22","SAR","5.0","N/A","N/A","false","false","false"
"Rayanat Abha Aparthotel","Abha","473.22","SAR","5.0","N/A","N/A","false","false","false"
"Hona Al Holm Furnished Units","Dammam","473.22","SAR","6.3","N/A","N/A","false","false","false"
"Al Khozama Hotel Suites","Al Khobar","473.22","SAR","6.9","N/A","N/A","false","false","false"
"Al Sharkia Star Hotel Apartments","Dammam","473.22","SAR","7.6","N/A","N/A","false","false","false"
"Riyadh Park Hotel Suites","Riyadh","478","SAR","5.0","N/A","N/A","false","false","false"
"First Home Suites","Jeddah","478","SAR","5.0","N/A","N/A","false","false","false"
"Durat Al Matar Apartment","Jeddah","478","SAR","5.8","N/A","N/A","false","false","false"
"Monarch Jeddah Hotel Apartments","Hera Street, Jeddah","478","SAR","5.9","N/A","N/A","false","false","false"
"Nozul Al Leqa Apartments","Al Kharj","478","SAR","5.6","N/A","N/A","false","false","false"
"Golden Prince Hotel Al Salam","Buraydah","478","SAR","7.9","N/A","N/A","false","false","false"
"Via Apart Hotel","Al Aqrabeyah, Al Khobar","478","SAR","7.2","N/A","N/A","false","false","false"
"Rsalyn Hotel Suites","Hail","478","SAR","8.3","N/A","N/A","false","false","false"
"Lilas Taif","Taif","478","SAR","7.8","N/A","N/A","false","false","false"
"Qasr Dalin Furnished Apartments","Khamis Mushayt","478","SAR","7.5","N/A","N/A","false","false","false"
"Nozl el Masara Furnished apartments","Al Kharj","478","SAR","7.2","N/A","N/A","false","false","false"
"Nojoom Home","Yanbu","478","SAR","7.2","N/A","N/A","false","false","false"
"Merfal Hotel Apartments Al Falah","Riyadh","478","SAR","5.0","N/A","N/A","false","false","false"
"Safa Albawadi","Jeddah","478","SAR","7.4","N/A","N/A","false","false","false"
"Al Taif Suites","Taif","478","SAR","7.2","N/A","N/A","false","false","false"
"Layal Wardiyah Furnished Units","Taif","478","SAR","7.2","N/A","N/A","false","false","false"
"Al Hammad Hotel Apartments","Qurish Street, Jeddah","478","SAR","5.0","N/A","N/A","false","false","false"
"Rawat Al Msaif Hotel Suites","Taif","478","SAR","5.0","N/A","N/A","false","false","false"
"Fakher Yanbu Hotel","Yanbu","478","SAR","5.0","N/A","N/A","false","false","false"
"Shomookh Hotel","Medina","478","SAR","5.9","N/A","N/A","false","false","false"
"Genac Hotel Yanbu","Yanbu","478","SAR","8.8","N/A","N/A","false","false","false"
"Inwan Residential Units","Dammam","478","SAR","6.6","N/A","N/A","false","false","false"
"Doolv Hotel","Riyadh","478","SAR","7.7","N/A","N/A","false","false","false"
"Holiday Plus Alnuzha","Jeddah","485.17","SAR","5.3","N/A","N/A","false","false","false"
"Lina Park","Al Olayya, Al Khobar","501.9","SAR","7.9","N/A","N/A","false","false","false"
"Dary Furnished Apartments","Sharurah","501.9","SAR","7.9","N/A","N/A","false","false","false"
"Loaloat Al Khobar","Al Khobar","501.9","SAR","6.8","N/A","N/A","false","false","false"
"Malath Furnished Units","Al Kharj","501.9","SAR","7.2","N/A","N/A","false","false","false"
"Bronze Palace","Al Aqrabeyah, Al Khobar","501.9","SAR","6.3","N/A","N/A","false","false","false"
"Ghosn Al Banafsej Hotel Apartments","Dammam","506.68","SAR","5.3","N/A","N/A","false","false","false"
"Praha Hotel","Jeddah","509.07","SAR","7.4","N/A","N/A","false","false","false"
"Qasr Al Azizia","Al Aziziyah, Riyadh","511.46","SAR","7.5","N/A","N/A","false","false","false"
"Bule Palace Tower","Al Jubayl","516.24","SAR","7.9","N/A","N/A","false","false","false"
"Zahrat Rozah Apartment","Riyadh","521.02","SAR","5.0","N/A","N/A","false","false","false"
"Kanaf Abaha Aparthotel","Abha","521.02","SAR","5.0","N/A","N/A","false","false","false"
"tuline blue","Al Jubail","521.02","SAR","5.0","N/A","N/A","false","false","false"
"Ewan Residential Units","Buraydah","521.02","SAR","5.0","N/A","N/A","false","false","false"
"Qemmat Al Rafaa","Al Rawabi, Riyadh","521.02","SAR","5.0","N/A","N/A","false","false","false"
"Zievle Executive Apartments","Buraydah","521.02","SAR","6.2","N/A","N/A","false","false","false"
"Al Farhan Hotel Hafer Albaten","","525.8","SAR","8.4","N/A","N/A","false","false","false"
"Safwt Aldyar Furnished Units","Abha","525.8","SAR","8.3","N/A","N/A","false","false","false"
"Hayat Jazan Furnished Units","Jazan","525.8","SAR","6.8","N/A","N/A","false","false","false"
"Adwaa Rafa","Al Kharj","525.8","SAR","8.2","N/A","N/A","false","false","false"
"Manazel Qurish Furnished Apartments","Qurish Street, Jeddah","525.8","SAR","5.3","N/A","N/A","false","false","false"
"Qasr alshawamekh","Riyadh","525.8","SAR","7.8","N/A","N/A","false","false","false"
"Rofan Hotel Suites","Riyadh","530.58","SAR","5.0","N/A","N/A","false","false","false"
"Avene For Furnished Residential Units","","537.75","SAR","7.3","N/A","N/A","false","false","false"
"Yamama Palace Shemaisi Branch","Riyadh","537.75","SAR","5.0","N/A","N/A","false","false","false"
"Holiday Plus","Riyadh","540.14","SAR","5.0","N/A","N/A","false","false","false"
"Abahi Apartment","Jeddah","544.92","SAR","6.3","N/A","N/A","false","false","false"
"Al Safa Hotel Suites","Jazan","549.7","SAR","7.7","N/A","N/A","false","false","false"
"Al Fairouz Resort","Al Hada","549.7","SAR","6.7","N/A","N/A","false","false","false"
"Asaheeb Al Ahsa","Ar Ruqayyiqah","549.7","SAR","8.0","N/A","N/A","false","false","false"
"Anwar Al Habeeb Hotel","Medina","549.7","SAR","7.9","N/A","N/A","false","false","false"
"Salam Al Dar Makkah Hotel","Mecca","549.7","SAR","5.0","N/A","N/A","false","false","false"
"Noura Furnished Units","Yanbu","549.7","SAR","5.0","N/A","N/A","false","false","false"
"Tera Sedky Hotel","Al Aziziyah, Mecca","554.48","SAR","7.2","N/A","N/A","false","false","false"
"Towlan Al Rawdah","Al Rawdah, Riyadh","559.26","SAR","5.8","N/A","N/A","false","false","false"
"m","","561.65","SAR","8.3","N/A","N/A","false","false","false"
"Park Tulip","","568.82","SAR","7.3","N/A","N/A","false","false","false"
"Burj Al Faris Hotel Apartments","Jeddah","573.6","SAR","7.3","N/A","N/A","false","false","false"
"Araek Resort","Taif","573.6","SAR","6.2","N/A","N/A","false","false","false"
"LA Fontaine Al Jawharah","Jeddah","573.6","SAR","6.6","N/A","N/A","false","false","false"
"Najmat Manami AlQuds","Riyadh","573.6","SAR","6.4","N/A","N/A","false","false","false"
"Roshan Hotel Suites Hera","Hera Street, Jeddah","573.6","SAR","8.5","N/A","N/A","false","false","false"
"New Home Furnished Units","Yanbu","573.6","SAR","7.6","N/A","N/A","false","false","false"
"Hayat Al Rose Hotel Appartment","Al Salamah, Jeddah","573.6","SAR","6.5","N/A","N/A","false","false","false"
"AL Bian Suites Hotel","Rabigh","573.6","SAR","6.4","N/A","N/A","false","false","false"
"Alhan Aparthotel","Taif","573.6","SAR","7.8","N/A","N/A","false","false","false"
"Samaya Royal Afif","","573.6","SAR","5.0","N/A","N/A","false","false","false"
